ds,y_PRED,y_MEAN,y_Q10,y_Q90
2025-08-05 00:00:00,5100.78,5100.78,5054.828,5138.8
2025-08-05 00:15:00,5101.461,5101.461,5065.909,5136.716
2025-08-05 00:30:00,5105.882,5105.882,5065.915,5136.062
2025-08-05 00:45:00,5099.488,5099.488,5070.413,5144.9
2025-08-05 01:00:00,5101.364,5101.364,5065.596,5141.62
2025-08-05 01:15:00,5104.576,5104.576,5069.646,5145.222
2025-08-05 01:30:00,5105.167,5105.167,5072.074,5140.612
2025-08-05 01:45:00,5110.138,5110.138,5067.098,5147.64
2025-08-05 02:00:00,5112.398,5112.398,5070.634,5144.704
2025-08-05 02:15:00,5110.379,5110.379,5072.464,5146.842
2025-08-05 02:30:00,5107.763,5107.763,5064.254,5153.662
2025-08-05 02:45:00,5106.429,5106.429,5061.9,5138.432
2025-08-05 03:00:00,5096.44,5096.44,5056.846,5139.228
2025-08-05 03:15:00,5101.49,5101.49,5062.031,5134.872
2025-08-05 03:30:00,5108.304,5108.304,5063.01,5142.263
2025-08-05 03:45:00,5100.522,5100.522,5058.805,5149.287
2025-08-05 04:00:00,5091.166,5091.166,5034.38,5135.96
2025-08-05 04:15:00,5091.646,5091.646,5045.767,5135.525
2025-08-05 04:30:00,5095.837,5095.837,5041.457,5134.82
2025-08-05 04:45:00,5089.174,5089.174,5044.946,5142.228
2025-08-05 05:00:00,5089.678,5089.678,5040.662,5140.418
2025-08-05 05:15:00,5093.266,5093.266,5042.254,5142.98
2025-08-05 05:30:00,5094.674,5094.674,5047.008,5139.008
2025-08-05 05:45:00,5098.591,5098.591,5040.754,5145.168
2025-08-05 06:00:00,5102.88,5102.88,5049.417,5142.636
2025-08-05 06:15:00,5101.579,5101.579,5050.564,5148.081
2025-08-05 06:30:00,5098.619,5098.619,5044.907,5154.065
2025-08-05 06:45:00,5097.472,5097.472,5040.468,5138.589
2025-08-05 07:00:00,5087.987,5087.987,5034.7,5139.996
2025-08-05 07:15:00,5093.646,5093.646,5042.172,5136.496
2025-08-05 07:30:00,5100.24,5100.24,5042.494,5144.001
2025-08-05 07:45:00,5094.325,5094.325,5043.457,5148.73
2025-08-05 08:00:00,5106.163,5106.163,5044.244,5158.143
2025-08-05 08:15:00,5108.296,5108.296,5054.43,5162.696
2025-08-05 08:30:00,5112.2,5112.2,5052.664,5161.823
2025-08-05 08:45:00,5106.701,5106.701,5058.008,5166.664
2025-08-05 09:00:00,5106.862,5106.862,5052.304,5166.7
2025-08-05 09:15:00,5109.973,5109.973,5057.346,5169.316
2025-08-05 09:30:00,5113.236,5113.236,5061.242,5169.081
2025-08-05 09:45:00,5114.746,5114.746,5054.472,5173.298
2025-08-05 10:00:00,5120.517,5120.517,5060.312,5172.782
2025-08-05 10:15:00,5120.456,5120.456,5064.198,5180.46
2025-08-05 10:30:00,5117.534,5117.534,5057.864,5183.476
2025-08-05 10:45:00,5118.077,5118.077,5055.484,5169.453
2025-08-05 11:00:00,5109.682,5109.682,5050.424,5173.702
2025-08-05 11:15:00,5114.325,5114.325,5055.948,5168.28
2025-08-05 11:30:00,5122.728,5122.728,5060.424,5179.514
2025-08-05 11:45:00,5114.62,5114.62,5057.702,5182.704
2025-08-05 12:00:00,5120.034,5120.034,5053.258,5182.936
2025-08-05 12:15:00,5121.974,5121.974,5063.575,5187.478
2025-08-05 12:30:00,5125.219,5125.219,5061.628,5185.302
2025-08-05 12:45:00,5119.164,5119.164,5067.538,5192.364
2025-08-05 13:00:00,5119.463,5119.463,5060.478,5192.333
2025-08-05 13:15:00,5121.032,5121.032,5064.022,5190.888
2025-08-05 13:30:00,5123.25,5123.25,5069.852,5189.242
2025-08-05 13:45:00,5126.25,5126.25,5062.928,5193.953
2025-08-05 14:00:00,5131.336,5131.336,5070.266,5192.956
2025-08-05 14:15:00,5128.834,5128.834,5070.154,5196.9
2025-08-05 14:30:00,5124.718,5124.718,5063.321,5198.528
2025-08-05 14:45:00,5122.923,5122.923,5058.848,5185.087
2025-08-05 15:00:00,5113.905,5113.905,5053.528,5186.485
2025-08-05 15:15:00,5118.695,5118.695,5059.212,5181.841
2025-08-05 15:30:00,5127.464,5127.464,5062.624,5195.05
2025-08-05 15:45:00,5120.668,5120.668,5058.214,5204.031
2025-08-05 16:00:00,5124.148,5124.148,5046.631,5202.698
2025-08-05 16:15:00,5125.138,5125.138,5058.965,5204.926
2025-08-05 16:30:00,5129.306,5129.306,5051.218,5203.304
2025-08-05 16:45:00,5122.298,5122.298,5059.25,5211.298
2025-08-05 17:00:00,5122.304,5122.304,5052.49,5209.756
2025-08-05 17:15:00,5123.572,5123.572,5053.99,5205.794
2025-08-05 17:30:00,5125.846,5125.846,5061.534,5203.247
2025-08-05 17:45:00,5127.85,5127.85,5053.528,5205.742
2025-08-05 18:00:00,5132.184,5132.184,5063.99,5202.987
2025-08-05 18:15:00,5129.32,5129.32,5061.58,5206.324
2025-08-05 18:30:00,5126.563,5126.563,5057.398,5208.598
2025-08-05 18:45:00,5124.495,5124.495,5052.73,5191.902
2025-08-05 19:00:00,5115.504,5115.504,5046.937,5194.538
2025-08-05 19:15:00,5120.949,5120.949,5057.123,5192.982
2025-08-05 19:30:00,5127.86,5127.86,5057.853,5199.502
2025-08-05 19:45:00,5123.066,5123.066,5057.594,5203.767
2025-08-05 20:00:00,5131.869,5131.869,5059.656,5203.661
2025-08-05 20:15:00,5134.469,5134.469,5074.034,5208.513
2025-08-05 20:30:00,5138.936,5138.936,5070.653,5210.24
2025-08-05 20:45:00,5133.778,5133.778,5075.648,5216.688
2025-08-05 21:00:00,5134.922,5134.922,5071.394,5214.728
2025-08-05 21:15:00,5137.792,5137.792,5073.772,5217.398
2025-08-05 21:30:00,5141.314,5141.314,5083.584,5218.19
2025-08-05 21:45:00,5145.556,5145.556,5073.902,5226.444
2025-08-05 22:00:00,5152.76,5152.76,5086.864,5227.167
2025-08-05 22:15:00,5153.082,5153.082,5088.087,5235.016
2025-08-05 22:30:00,5150.552,5150.552,5081.338,5236.364
2025-08-05 22:45:00,5148.517,5148.517,5076.85,5224.114
2025-08-05 23:00:00,5137.742,5137.742,5070.864,5224.858
2025-08-05 23:15:00,5144.336,5144.336,5080.028,5217.594
2025-08-05 23:30:00,5152.112,5152.112,5081.728,5231.802
2025-08-05 23:45:00,5144.994,5144.994,5077.54,5239.066
2025-08-06 00:00:00,5145.294,5145.294,5045.782,5259.03
2025-08-06 00:15:00,5149.75,5149.75,5068.702,5267.495
2025-08-06 00:30:00,5154.822,5154.822,5057.472,5269.296
2025-08-06 00:45:00,5146.22,5146.22,5070.25,5279.958
2025-08-06 01:00:00,5146.432,5146.432,5055.218,5272.092
2025-08-06 01:15:00,5145.466,5145.466,5061.09,5267.335
2025-08-06 01:30:00,5147.265,5147.265,5062.754,5264.208
2025-08-06 01:45:00,5147.42,5147.42,5054.464,5268.884
2025-08-06 02:00:00,5151.667,5151.667,5062.714,5265.886
2025-08-06 02:15:00,5146.779,5146.779,5052.686,5268.308
2025-08-06 02:30:00,5138.394,5138.394,5044.061,5258.864
2025-08-06 02:45:00,5130.848,5130.848,5031.177,5241.4
2025-08-06 03:00:00,5116.274,5116.274,5022.161,5238.268
2025-08-06 03:15:00,5120.428,5120.428,5031.814,5231.675
2025-08-06 03:30:00,5124.356,5124.356,5025.848,5247.262
2025-08-06 03:45:00,5118.893,5118.893,5026.572,5254.003
2025-08-06 04:00:00,5028.256,5028.256,4830.427,5200.463
2025-08-06 04:15:00,5022.801,5022.801,4818.603,5202.036
2025-08-06 04:30:00,5023.992,5023.992,4832.056,5196.926
2025-08-06 04:45:00,5014.922,5014.922,4816.082,5213.078
2025-08-06 05:00:00,5010.36,5010.36,4805.531,5203.448
2025-08-06 05:15:00,5016.856,5016.856,4830.096,5202.369
2025-08-06 05:30:00,5025.969,5025.969,4862.29,5194.505
2025-08-06 05:45:00,5030.782,5030.782,4857.998,5201.048
2025-08-06 06:00:00,5034.347,5034.347,4863.292,5196.726
2025-08-06 06:15:00,5040.866,5040.866,4878.87,5201.335
2025-08-06 06:30:00,5037.744,5037.744,4877.287,5190.426
2025-08-06 06:45:00,5037.366,5037.366,4876.834,5185.953
2025-08-06 07:00:00,5031.361,5031.361,4874.241,5192.306
2025-08-06 07:15:00,5044.276,5044.276,4895.752,5195.95
2025-08-06 07:30:00,5055.298,5055.298,4898.768,5210.928
2025-08-06 07:45:00,5059.378,5059.378,4913.121,5226.183
2025-08-06 08:00:00,5175.094,5175.094,5030.572,5425.098
2025-08-06 08:15:00,5185.356,5185.356,5034.268,5449.545
2025-08-06 08:30:00,5194.24,5194.24,5040.289,5455.538
2025-08-06 08:45:00,5195.276,5195.276,5057.552,5484.646
2025-08-06 09:00:00,5208.058,5208.058,5057.504,5511.036
2025-08-06 09:15:00,5218.883,5218.883,5073.655,5525.154
2025-08-06 09:30:00,5235.214,5235.214,5086.058,5565.698
2025-08-06 09:45:00,5237.358,5237.358,5073.056,5563.949
2025-08-06 10:00:00,5257.822,5257.822,5080.711,5588.632
2025-08-06 10:15:00,5261.902,5261.902,5088.674,5628.392
2025-08-06 10:30:00,5271.1,5271.1,5100.302,5662.008
2025-08-06 10:45:00,5270.263,5270.263,5100.002,5693.48
2025-08-06 11:00:00,5263.904,5263.904,5094.831,5716.442
2025-08-06 11:15:00,5277.955,5277.955,5104.507,5683.025
2025-08-06 11:30:00,5286.214,5286.214,5105.948,5697.064
2025-08-06 11:45:00,5273.357,5273.357,5108.048,5696.376
2025-08-06 12:00:00,5226.012,5226.012,5072.019,5546.428
2025-08-06 12:15:00,5232.03,5232.03,5079.033,5572.26
2025-08-06 12:30:00,5237.024,5237.024,5072.622,5559.516
2025-08-06 12:45:00,5231.442,5231.442,5087.164,5592.85
2025-08-06 13:00:00,5242.464,5242.464,5082.094,5631.366
2025-08-06 13:15:00,5243.082,5243.082,5097.002,5645.68
2025-08-06 13:30:00,5250.608,5250.608,5100.91,5649.214
2025-08-06 13:45:00,5252.186,5252.186,5088.604,5651.232
2025-08-06 14:00:00,5266.789,5266.789,5095.276,5660.608
2025-08-06 14:15:00,5262.674,5262.674,5095.776,5667.496
2025-08-06 14:30:00,5261.789,5261.789,5103.208,5668.946
2025-08-06 14:45:00,5248.989,5248.989,5095.636,5657.287
2025-08-06 15:00:00,5230.242,5230.242,5083.448,5637.215
2025-08-06 15:15:00,5235.52,5235.52,5091.358,5590.509
2025-08-06 15:30:00,5239.008,5239.008,5078.761,5595.04
2025-08-06 15:45:00,5231.064,5231.064,5076.483,5615.327
2025-08-06 16:00:00,5215.675,5215.675,4914.212,5628.414
2025-08-06 16:15:00,5218.988,5218.988,4917.875,5634.301
2025-08-06 16:30:00,5224.37,5224.37,4942.376,5603.592
2025-08-06 16:45:00,5213.586,5213.586,4958.416,5594.728
2025-08-06 17:00:00,5217.254,5217.254,4965.724,5590.764
2025-08-06 17:15:00,5207.885,5207.885,4996.927,5578.436
2025-08-06 17:30:00,5213.094,5213.094,5010.418,5562.038
2025-08-06 17:45:00,5213.768,5213.768,5002.785,5532.96
2025-08-06 18:00:00,5225.832,5225.832,5017.186,5517.344
2025-08-06 18:15:00,5219.802,5219.802,5017.81,5510.239
2025-08-06 18:30:00,5210.056,5210.056,5018.183,5501.334
2025-08-06 18:45:00,5203.33,5203.33,5007.739,5483.701
2025-08-06 19:00:00,5189.304,5189.304,5000.943,5477.495
2025-08-06 19:15:00,5197.476,5197.476,5016.121,5456.948
2025-08-06 19:30:00,5204.9,5204.9,5014.616,5460.276
2025-08-06 19:45:00,5205.742,5205.742,5032.022,5487.845
2025-08-06 20:00:00,5239.056,5239.056,5042.95,5578.384
2025-08-06 20:15:00,5246.45,5246.45,5067.426,5591.11
2025-08-06 20:30:00,5255.058,5255.058,5063.738,5570.788
2025-08-06 20:45:00,5248.828,5248.828,5086.148,5590.38
2025-08-06 21:00:00,5255.206,5255.206,5079.228,5599.168
2025-08-06 21:15:00,5252.619,5252.619,5083.096,5606.364
2025-08-06 21:30:00,5263.175,5263.175,5094.758,5610.656
2025-08-06 21:45:00,5264.448,5264.448,5091.699,5601.035
2025-08-06 22:00:00,5279.033,5279.033,5108.913,5604.248
2025-08-06 22:15:00,5276.604,5276.604,5104.448,5610.346
2025-08-06 22:30:00,5277.713,5277.713,5112.634,5612.117
2025-08-06 22:45:00,5268.735,5268.735,5105.022,5591.144
2025-08-06 23:00:00,5259.226,5259.226,5099.31,5595.216
2025-08-06 23:15:00,5262.276,5262.276,5110.372,5568.365
2025-08-06 23:30:00,5268.548,5268.548,5095.568,5576.042
2025-08-06 23:45:00,5255.703,5255.703,5099.014,5593.092
2025-08-07 00:00:00,5257.01,5257.01,4991.771,5611.842
2025-08-07 00:15:00,5267.942,5267.942,5015.01,5665.9
2025-08-07 00:30:00,5277.873,5277.873,5014.276,5649.348
2025-08-07 00:45:00,5258.16,5258.16,4996.009,5624.058
2025-08-07 01:00:00,5235.53,5235.53,4993.498,5574.348
2025-08-07 01:15:00,5216.823,5216.823,4972.236,5557.86
2025-08-07 01:30:00,5211.111,5211.111,4967.966,5536.156
2025-08-07 01:45:00,5190.289,5190.289,4936.184,5518.138
2025-08-07 02:00:00,5181.57,5181.57,4913.92,5497.383
2025-08-07 02:15:00,5158.488,5158.488,4892.677,5464.706
2025-08-07 02:30:00,5130.787,5130.787,4861.813,5444.883
2025-08-07 02:45:00,5103.792,5103.792,4838.846,5419.884
2025-08-07 03:00:00,5062.22,5062.22,4798.76,5410.91
2025-08-07 03:15:00,5072.196,5072.196,4749.812,5441.726
2025-08-07 03:30:00,5057.551,5057.551,4781.503,5401.81
2025-08-07 03:45:00,5046.992,5046.992,4761.474,5424.52
2025-08-07 04:00:00,4892.98,4892.98,4461.648,5292.436
2025-08-07 04:15:00,4864.354,4864.354,4397.014,5282.772
2025-08-07 04:30:00,4861.244,4861.244,4369.031,5275.47
2025-08-07 04:45:00,4838.159,4838.159,4331.989,5299.253
2025-08-07 05:00:00,4824.394,4824.394,4328.012,5274.24
2025-08-07 05:15:00,4842.372,4842.372,4397.147,5249.919
2025-08-07 05:30:00,4874.712,4874.712,4512.51,5222.198
2025-08-07 05:45:00,4883.19,4883.19,4536.014,5204.741
2025-08-07 06:00:00,4891.136,4891.136,4575.646,5193.433
2025-08-07 06:15:00,4900.785,4900.785,4629.398,5175.638
2025-08-07 06:30:00,4901.432,4901.432,4629.785,5160.129
2025-08-07 06:45:00,4911.12,4911.12,4662.905,5150.488
2025-08-07 07:00:00,4906.341,4906.341,4654.977,5158.606
2025-08-07 07:15:00,4928.896,4928.896,4680.562,5180.654
2025-08-07 07:30:00,4935.234,4935.234,4684.338,5188.825
2025-08-07 07:45:00,4944.276,4944.276,4690.864,5225.198
2025-08-07 08:00:00,5214.075,5214.075,4951.88,5682.762
2025-08-07 08:15:00,5255.687,5255.687,4980.432,5734.958
2025-08-07 08:30:00,5279.548,5279.548,5008.566,5749.91
2025-08-07 08:45:00,5299.104,5299.104,5032.678,5833.77
2025-08-07 09:00:00,5335.246,5335.246,5055.886,5877.375
2025-08-07 09:15:00,5364.199,5364.199,5081.394,5953.78
2025-08-07 09:30:00,5393.294,5393.294,5112.49,6053.215
2025-08-07 09:45:00,5416.58,5416.58,5106.944,6068.213
2025-08-07 10:00:00,5433.621,5433.621,5115.926,6072.366
2025-08-07 10:15:00,5435.074,5435.074,5118.219,6118.02
2025-08-07 10:30:00,5453.008,5453.008,5140.07,6141.766
2025-08-07 10:45:00,5453.075,5453.075,5144.07,6161.91
2025-08-07 11:00:00,5450.768,5450.768,5135.503,6194.252
2025-08-07 11:15:00,5457.562,5457.562,5134.524,6136.622
2025-08-07 11:30:00,5443.852,5443.852,5145.886,6156.126
2025-08-07 11:45:00,5438.437,5438.437,5154.136,6139.702
2025-08-07 12:00:00,5410.122,5410.122,5107.802,6051.988
2025-08-07 12:15:00,5421.303,5421.303,5113.167,6066.332
2025-08-07 12:30:00,5438.799,5438.799,5118.236,6066.938
2025-08-07 12:45:00,5439.593,5439.593,5129.532,6111.428
2025-08-07 13:00:00,5446.994,5446.994,5119.826,6148.9
2025-08-07 13:15:00,5464.326,5464.326,5160.425,6237.888
2025-08-07 13:30:00,5477.498,5477.498,5175.52,6274.334
2025-08-07 13:45:00,5497.285,5497.285,5169.518,6228.463
2025-08-07 14:00:00,5498.74,5498.74,5167.701,6205.967
2025-08-07 14:15:00,5488.786,5488.786,5166.812,6209.961
2025-08-07 14:30:00,5497.237,5497.237,5181.577,6169.62
2025-08-07 14:45:00,5474.242,5474.242,5178.618,6124.031
2025-08-07 15:00:00,5441.232,5441.232,5166.125,6081.873
2025-08-07 15:15:00,5439.302,5439.302,5176.362,6008.453
2025-08-07 15:30:00,5441.865,5441.865,5180.804,5996.127
2025-08-07 15:45:00,5432.308,5432.308,5188.495,6014.59
2025-08-07 16:00:00,5449.268,5449.268,5085.765,6190.559
2025-08-07 16:15:00,5456.492,5456.492,5103.07,6221.27
2025-08-07 16:30:00,5472.506,5472.506,5120.314,6198.728
2025-08-07 16:45:00,5451.072,5451.072,5121.966,6172.934
2025-08-07 17:00:00,5440.192,5440.192,5126.846,6130.348
2025-08-07 17:15:00,5440.356,5440.356,5146.088,6140.83
2025-08-07 17:30:00,5443.946,5443.946,5164.342,6141.648
2025-08-07 17:45:00,5445.146,5445.146,5158.233,6062.198
2025-08-07 18:00:00,5440.588,5440.588,5171.688,6016.652
2025-08-07 18:15:00,5432.762,5432.762,5159.864,6006.162
2025-08-07 18:30:00,5424.173,5424.173,5166.203,5985.245
2025-08-07 18:45:00,5411.078,5411.078,5148.094,5960.898
2025-08-07 19:00:00,5392.148,5392.148,5137.242,5958.144
2025-08-07 19:15:00,5400.53,5400.53,5147.596,5917.06
2025-08-07 19:30:00,5410.692,5410.692,5153.668,5919.984
2025-08-07 19:45:00,5404.672,5404.672,5165.319,5941.843
2025-08-07 20:00:00,5401.122,5401.122,5095.426,6092.635
2025-08-07 20:15:00,5417.266,5417.266,5136.474,6160.086
2025-08-07 20:30:00,5439.73,5439.73,5140.446,6142.614
2025-08-07 20:45:00,5414.878,5414.878,5145.004,6111.974
2025-08-07 21:00:00,5402.854,5402.854,5138.684,6069.082
2025-08-07 21:15:00,5398.484,5398.484,5137.953,6080.786
2025-08-07 21:30:00,5406.717,5406.717,5144.056,6090.444
2025-08-07 21:45:00,5402.486,5402.486,5130.927,6044.72
2025-08-07 22:00:00,5410.764,5410.764,5140.184,6045.748
2025-08-07 22:15:00,5405.89,5405.89,5131.037,6075.226
2025-08-07 22:30:00,5401.736,5401.736,5135.762,6099.465
2025-08-07 22:45:00,5386.74,5386.74,5116.131,6093.56
2025-08-07 23:00:00,5358.895,5358.895,5092.21,6054.064
2025-08-07 23:15:00,5358.328,5358.328,5088.362,5970.851
2025-08-07 23:30:00,5358.514,5358.514,5094.387,5943.159
2025-08-07 23:45:00,5339.388,5339.388,5093.21,5949.762
2025-08-08 00:00:00,5267.652,5267.652,5008.04,5676.89
2025-08-08 00:15:00,5275.503,5275.503,5034.038,5729.962
2025-08-08 00:30:00,5285.734,5285.734,5031.614,5700.276
2025-08-08 00:45:00,5266.877,5266.877,5025.323,5664.98
2025-08-08 01:00:00,5250.416,5250.416,5017.472,5625.33
2025-08-08 01:15:00,5234.281,5234.281,5003.448,5607.366
2025-08-08 01:30:00,5231.972,5231.972,4996.102,5591.364
2025-08-08 01:45:00,5221.37,5221.37,4982.478,5590.031
2025-08-08 02:00:00,5225.013,5225.013,4971.154,5576.166
2025-08-08 02:15:00,5209.726,5209.726,4961.874,5552.999
2025-08-08 02:30:00,5187.814,5187.814,4939.33,5541.878
2025-08-08 02:45:00,5171.927,5171.927,4919.751,5531.982
2025-08-08 03:00:00,5149.09,5149.09,4892.938,5540.72
2025-08-08 03:15:00,5151.427,5151.427,4863.958,5554.394
2025-08-08 03:30:00,5154.62,5154.62,4869.598,5547.178
2025-08-08 03:45:00,5138.576,5138.576,4857.14,5574.266
2025-08-08 04:00:00,4905.128,4905.128,4415.464,5396.175
2025-08-08 04:15:00,4876.886,4876.886,4336.146,5397.97
2025-08-08 04:30:00,4877.514,4877.514,4321.994,5380.716
2025-08-08 04:45:00,4840.272,4840.272,4265.794,5396.827
2025-08-08 05:00:00,4823.514,4823.514,4260.346,5371.188
2025-08-08 05:15:00,4840.018,4840.018,4330.927,5341.78
2025-08-08 05:30:00,4865.909,4865.909,4435.516,5297.202
2025-08-08 05:45:00,4862.354,4862.354,4440.852,5267.764
2025-08-08 06:00:00,4861.121,4861.121,4455.364,5264.642
2025-08-08 06:15:00,4866.306,4866.306,4520.376,5231.572
2025-08-08 06:30:00,4866.372,4866.372,4520.05,5213.479
2025-08-08 06:45:00,4871.216,4871.216,4555.82,5203.556
2025-08-08 07:00:00,4868.896,4868.896,4550.117,5215.134
2025-08-08 07:15:00,4887.044,4887.044,4551.888,5245.296
2025-08-08 07:30:00,4898.776,4898.776,4563.504,5249.858
2025-08-08 07:45:00,4918.911,4918.911,4578.31,5306.494
2025-08-08 08:00:00,5286.142,5286.142,4933.784,5963.493
2025-08-08 08:15:00,5325.014,5325.014,4966.918,5998.1
2025-08-08 08:30:00,5343.662,5343.662,4996.789,5999.246
2025-08-08 08:45:00,5362.89,5362.89,5022.014,6088.086
2025-08-08 09:00:00,5404.177,5404.177,5051.796,6147.709
2025-08-08 09:15:00,5427.9,5427.9,5069.098,6259.0
2025-08-08 09:30:00,5459.768,5459.768,5100.956,6383.038
2025-08-08 09:45:00,5484.68,5484.68,5095.94,6392.369
2025-08-08 10:00:00,5513.578,5513.578,5092.122,6436.008
2025-08-08 10:15:00,5512.95,5512.95,5093.974,6483.954
2025-08-08 10:30:00,5531.134,5531.134,5105.732,6522.054
2025-08-08 10:45:00,5536.888,5536.888,5121.064,6550.754
2025-08-08 11:00:00,5548.856,5548.856,5111.742,6608.242
2025-08-08 11:15:00,5555.634,5555.634,5097.026,6575.62
2025-08-08 11:30:00,5537.023,5537.023,5127.265,6616.442
2025-08-08 11:45:00,5538.654,5538.654,5146.165,6551.592
2025-08-08 12:00:00,5580.39,5580.39,5078.346,6585.92
2025-08-08 12:15:00,5601.049,5601.049,5070.714,6621.696
2025-08-08 12:30:00,5648.186,5648.186,5113.264,6674.722
2025-08-08 12:45:00,5660.568,5660.568,5121.344,6746.495
2025-08-08 13:00:00,5659.253,5659.253,5085.536,6776.938
2025-08-08 13:15:00,5704.816,5704.816,5150.848,6889.6
2025-08-08 13:30:00,5712.428,5712.428,5168.316,7014.198
2025-08-08 13:45:00,5724.288,5724.288,5173.64,6866.988
2025-08-08 14:00:00,5725.364,5725.364,5174.986,6863.576
2025-08-08 14:15:00,5690.616,5690.616,5179.168,6820.486
2025-08-08 14:30:00,5689.247,5689.247,5179.056,6736.888
2025-08-08 14:45:00,5665.012,5665.012,5194.786,6651.354
2025-08-08 15:00:00,5615.24,5615.24,5181.99,6578.802
2025-08-08 15:15:00,5602.29,5602.29,5180.791,6462.285
2025-08-08 15:30:00,5595.108,5595.108,5191.482,6414.512
2025-08-08 15:45:00,5585.73,5585.73,5211.093,6432.845
2025-08-08 16:00:00,5553.488,5553.488,5039.262,6474.264
2025-08-08 16:15:00,5550.102,5550.102,5048.17,6491.535
2025-08-08 16:30:00,5561.893,5561.893,5074.385,6467.701
2025-08-08 16:45:00,5529.627,5529.627,5090.642,6405.026
2025-08-08 17:00:00,5497.093,5497.093,5089.393,6323.796
2025-08-08 17:15:00,5490.255,5490.255,5130.466,6312.764
2025-08-08 17:30:00,5477.561,5477.561,5143.564,6303.46
2025-08-08 17:45:00,5467.654,5467.654,5130.542,6173.468
2025-08-08 18:00:00,5460.142,5460.142,5128.177,6108.016
2025-08-08 18:15:00,5439.526,5439.526,5115.821,6077.577
2025-08-08 18:30:00,5422.665,5422.665,5115.503,6037.069
2025-08-08 18:45:00,5401.45,5401.45,5099.788,5989.33
2025-08-08 19:00:00,5380.671,5380.671,5088.739,5975.942
2025-08-08 19:15:00,5387.402,5387.402,5091.019,5945.392
2025-08-08 19:30:00,5392.146,5392.146,5096.096,5944.886
2025-08-08 19:45:00,5389.462,5389.462,5111.236,5969.913
2025-08-08 20:00:00,5470.354,5470.354,5079.686,6279.449
2025-08-08 20:15:00,5481.142,5481.142,5109.516,6322.937
2025-08-08 20:30:00,5504.809,5504.809,5132.543,6311.796
2025-08-08 20:45:00,5487.491,5487.491,5137.04,6302.756
2025-08-08 21:00:00,5485.701,5485.701,5139.07,6279.206
2025-08-08 21:15:00,5484.882,5484.882,5131.8,6344.293
2025-08-08 21:30:00,5496.88,5496.88,5143.79,6406.219
2025-08-08 21:45:00,5502.612,5502.612,5127.878,6370.424
2025-08-08 22:00:00,5538.432,5538.432,5125.818,6446.374
2025-08-08 22:15:00,5543.604,5543.604,5123.747,6523.669
2025-08-08 22:30:00,5540.469,5540.469,5123.888,6548.286
2025-08-08 22:45:00,5526.823,5526.823,5119.081,6525.867
2025-08-08 23:00:00,5502.646,5502.646,5098.463,6487.457
2025-08-08 23:15:00,5493.77,5493.77,5081.112,6382.9
2025-08-08 23:30:00,5485.816,5485.816,5108.036,6342.55
2025-08-08 23:45:00,5456.452,5456.452,5110.862,6296.116
2025-08-09 00:00:00,5510.79,5510.79,5023.664,6159.99
2025-08-09 00:15:00,5543.33,5543.33,5043.52,6228.213
2025-08-09 00:30:00,5549.997,5549.997,5033.594,6238.61
2025-08-09 00:45:00,5491.638,5491.638,5006.179,6152.356
2025-08-09 01:00:00,5424.72,5424.72,4994.45,6025.035
2025-08-09 01:15:00,5353.236,5353.236,4952.652,5975.552
2025-08-09 01:30:00,5313.53,5313.53,4931.465,5883.95
2025-08-09 01:45:00,5265.784,5265.784,4883.915,5832.788
2025-08-09 02:00:00,5223.663,5223.663,4824.703,5783.462
2025-08-09 02:15:00,5175.995,5175.995,4788.906,5718.432
2025-08-09 02:30:00,5122.092,5122.092,4740.288,5638.992
2025-08-09 02:45:00,5080.126,5080.126,4726.539,5569.989
2025-08-09 03:00:00,5015.448,5015.448,4662.476,5535.008
2025-08-09 03:15:00,5004.005,5004.005,4549.252,5611.159
2025-08-09 03:30:00,4983.344,4983.344,4544.515,5576.797
2025-08-09 03:45:00,4951.836,4951.836,4510.685,5537.722
2025-08-09 04:00:00,4811.098,4811.098,4247.677,5377.337
2025-08-09 04:15:00,4785.332,4785.332,4204.43,5363.566
2025-08-09 04:30:00,4775.28,4775.28,4195.06,5347.192
2025-08-09 04:45:00,4747.906,4747.906,4149.632,5360.06
2025-08-09 05:00:00,4724.552,4724.552,4113.097,5357.342
2025-08-09 05:15:00,4744.896,4744.896,4156.961,5336.158
2025-08-09 05:30:00,4781.06,4781.06,4270.3,5300.343
2025-08-09 05:45:00,4787.08,4787.08,4274.621,5289.378
2025-08-09 06:00:00,4793.714,4793.714,4295.589,5303.0
2025-08-09 06:15:00,4801.186,4801.186,4349.116,5265.136
2025-08-09 06:30:00,4813.121,4813.121,4378.759,5252.907
2025-08-09 06:45:00,4825.034,4825.034,4423.284,5240.531
2025-08-09 07:00:00,4833.396,4833.396,4435.955,5248.312
2025-08-09 07:15:00,4863.662,4863.662,4461.946,5292.118
2025-08-09 07:30:00,4882.45,4882.45,4476.114,5302.003
2025-08-09 07:45:00,4921.356,4921.356,4503.641,5376.54
2025-08-09 08:00:00,5291.38,5291.38,4791.95,6025.413
2025-08-09 08:15:00,5363.386,5363.386,4830.684,6102.244
2025-08-09 08:30:00,5392.353,5392.353,4898.668,6123.712
2025-08-09 08:45:00,5428.007,5428.007,4919.722,6227.244
2025-08-09 09:00:00,5481.304,5481.304,4926.689,6301.392
2025-08-09 09:15:00,5529.326,5529.326,5011.012,6436.586
2025-08-09 09:30:00,5575.634,5575.634,5034.638,6588.121
